resolution,time,axisTau,dt,cycle,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z
n512,0.35787780172339995,0.2204085569088044,0.0025492559341374114,256.0,3.3705290324773973e-07,4.0422067107025426e-08,2.329903371215506e-08,6.469667033202972e-08,0.0005651134186830476,0.615876650750379,0.25786990995857617,67.4284223639875,4.0,206.0,7.096033386269393e-05,5.21875,0.0,6.569506277698256e-05,5.21875,0.0,2.372752699088839e-05,5.09375,0.0625,2.3304192362802745e-05,4.90625,0.25
n512,0.3680845169572962,0.22669463455411712,0.0025532037184950616,260.0,3.3365435714697737e-07,4.085716340267008e-08,2.4792966006339798e-08,6.320019531497844e-08,0.0005650970351433407,0.6158766610530527,0.2621378431725849,65.90274927766205,4.0,206.0,6.917694006848713e-05,5.21875,0.0,6.351614716193499e-05,5.21875,0.0,2.494066806370223e-05,5.09375,0.0625,2.2787765650074077e-05,4.90625,0.28125
n512,0.37830843073328363,0.2329913044898929,0.0025577122926255676,264.0,3.306479942389258e-07,4.168668122569548e-08,2.6415546541284885e-08,6.167000633891979e-08,0.0005650801608514511,0.6158766722518051,0.2661964588164388,64.34984593924072,4.0,206.0,6.808680230984124e-05,5.1875,0.0,6.173282220889309e-05,5.21875,0.0,2.6147257409155208e-05,5.09375,0.09375,2.2277914287595327e-05,4.90625,0.28125
n512,0.38855174282057137,0.23929992151250992,0.0025627643059114662,268.0,3.278541502150213e-07,4.271130524870212e-08,2.8162582580186584e-08,6.011225466713724e-08,0.0005650627898087905,0.6158766844012763,0.2700444696252605,62.771179380387416,4.0,206.0,6.752412510704114e-05,5.1875,0.0,6.0341775873662407e-05,5.21875,0.0,2.7360785524978576e-05,5.09375,-0.09375,2.1753980254788938e-05,4.90625,0.28125
n512,0.3988163424163332,0.2456216491449711,0.0025681517894280722,272.0,3.251683402814716e-07,4.3808786043395625e-08,3.0028039090342236e-08,5.853308605435254e-08,0.0005650449156113509,0.6158766975581632,0.27368054434675965,61.181920863566454,4.0,206.0,6.856868677311192e-05,5.1875,0.03125,6.13141388705607e-05,5.21875,-0.03125,2.856936127646794e-05,5.09375,-0.09375,2.1217783734175205e-05,4.90625,0.28125
n512,0.40910263449473583,0.25195673681262437,0.0025736907532935404,276.0,3.2253516469439344e-07,4.49074572638301e-08,3.200407184820247e-08,5.6938748442834136e-08,0.0005650265345709434,0.6158767117795025,0.27710295938008495,59.585628565563304,4.0,206.0,6.992986069100154e-05,5.1875,-0.03125,6.209139631890848e-05,5.21875,-0.03125,2.9768652450451427e-05,5.09375,-0.09375,2.0668020580384073e-05,4.90625,0.28125
n512,0.4194123669449882,0.2583062610116205,0.002579741468015702,280.0,3.1992769973564875e-07,4.5966755884548316e-08,3.408176938624547e-08,5.533507878926494e-08,0.0005650076402942025,0.6158767271263447,0.28031060473254443,57.96878914288239,4.0,206.0,7.08482115998247e-05,5.1875,-0.03125,6.241964913844544e-05,5.21875,-0.03125,3.095445941093603e-05,5.09375,-0.09375,2.013331412982159e-05,4.875,0.28125
n512,0.4297475455104224,0.26467145704526696,0.00258628740878104,284.0,3.1733443501174686e-07,4.696377018488559e-08,3.6251228008673066e-08,5.372760016889319e-08,0.0005649882254240717,0.6158767436627627,0.2833025335235074,56.33316288802513,4.0,206.0,7.13768620380842e-05,5.1875,-0.03125,6.25553516540589e-05,5.1875,-0.03125,3.212258147398143e-05,5.09375,-0.09375,1.9616079381019522e-05,4.875,0.28125
n512,0.44010926309060056,0.27105299801846916,0.002592894927118709,288.0,3.14751236365421e-07,4.788485233848484e-08,3.8501467466245655e-08,5.2121651293417414e-08,0.0005649682843415632,0.6158767614540455,0.28607762987996993,54.68072915796282,4.0,206.0,7.158267909488412e-05,5.1875,-0.03125,6.243845679726467e-05,5.1875,-0.03125,3.32688847597882e-05,5.09375,-0.09375,1.9096679076119933e-05,4.875,0.3125
n512,0.45049808333030955,0.2774512310812504,0.0025998505450519297,292.0,3.1217638423013625e-07,4.872070943721889e-08,4.082075034783773e-08,5.0522288939588654e-08,0.0005649478121787326,0.615876780566996,0.28863479510647966,53.01362861865095,4.0,206.0,7.154338144177647e-05,5.15625,-0.03125,6.20368510301228e-05,5.1875,0.03125,3.438950238495029e-05,5.09375,-0.09375,1.8598378385757074e-05,4.875,0.3125
n512,0.4609158990929009,0.28386732201935533,0.002607273368605058,296.0,3.0960718992561616e-07,4.94635434441562e-08,4.319715017819398e-08,4.8933985847733515e-08,0.0005649268011562634,0.6158768010734543,0.29097339925232446,51.33386257176342,4.0,206.0,7.161001898746075e-05,5.15625,-0.03125,6.141683760713113e-05,5.1875,0.03125,3.548098766139842e-05,5.09375,-0.09375,1.8090822777369688e-05,4.875,0.3125
n512,0.4713642214104838,0.29030220145851354,0.0026149200393364128,300.0,3.070388990750333e-07,5.010533043420923e-08,4.5618250071350706e-08,4.736089040994807e-08,0.0005649052438192847,0.6158768230475645,0.2930928058439639,49.64356336729085,4.0,206.0,7.153790094763597e-05,5.15625,-0.03125,6.062881114815566e-05,5.1875,0.03125,3.6539968346715635e-05,5.09375,0.09375,1.7576499479917346e-05,4.875,0.3125
n512,0.48184319797884984,0.29675596037820284,0.0026226947946454237,304.0,3.044645999403638e-07,5.063738954175215e-08,4.8070949084716603e-08,4.580697546619498e-08,0.0005648831356847344,0.615876846563375,0.2949922432378353,47.94515244990204,4.0,206.0,7.135528049657993e-05,5.15625,-0.03125,5.971030946033684e-05,5.1875,0.03125,3.75629607539254e-05,5.09375,0.09375,1.7093869800964425e-05,4.84375,0.3125
n512,0.49235438256047226,0.3032295557227895,0.0026309111601073277,308.0,3.018748032173914e-07,5.105075333219003e-08,5.054213300338032e-08,4.427562910059e-08,0.0005648604690173167,0.6158768717007806,0.2966713612393559,46.24088819372919,4.0,206.0,7.108358948018264e-05,5.15625,-0.03125,5.869107943196061e-05,5.1875,0.03125,3.854666562374292e-05,5.09375,0.09375,1.6622615117123264e-05,4.84375,0.3125
n512,0.5028993128884733,0.30972393456565867,0.002639389929851648,312.0,2.9925882408812e-07,5.1337050453710076e-08,5.3018271920105304e-08,4.2769903264389765e-08,0.0005648372355702206,0.6158768985429444,0.29812989563257314,44.533091463731765,4.0,206.0,7.073975461475827e-05,5.15625,-0.03125,5.759554844936288e-05,5.1875,0.03125,3.94878580258505e-05,5.09375,0.09375,1.6147688371180732e-05,4.84375,0.3125
n512,0.5134780293192538,0.31623912178160773,0.0026479058461273135,316.0,2.966063087283549e-07,5.148952029895815e-08,5.548504887840374e-08,4.129275681302583e-08,0.0005648134304904675,0.6158769271723021,0.2993675099084416,42.824380644681014,4.0,206.0,7.033619817822445e-05,5.15625,0.03125,5.692807752571971e-05,5.1875,0.0,4.0383249330507415e-05,5.09375,0.09375,1.5694601324732923e-05,4.84375,0.34375
n512,0.5240918592060095,0.3227759348781738,0.0026568396872936567,320.0,2.939076013961928e-07,5.150396141305654e-08,5.7928024697357655e-08,3.984670109599161e-08,0.0005647890453677958,0.6158769576776751,0.30038418857544436,41.11721451852112,4.0,206.0,7.019458375411681e-05,5.15625,0.0,5.6165794813212155e-05,5.1875,0.0,4.12296718018005e-05,5.09375,-0.09375,1.5248608249967344e-05,4.84375,-0.34375
n512,0.5347421392322053,0.32933519711046694,0.002665959015140674,324.0,2.911549642396815e-07,5.1379419218617123e-08,6.033235149695512e-08,3.843402419331443e-08,0.0005647640721753334,0.6158769901514624,0.3011800156820952,39.41409379324031,4.0,206.0,6.994809170885731e-05,5.15625,0.0,5.5243764906842685e-05,5.1875,0.0,4.202390354900428e-05,5.09375,-0.09375,1.4803550296312574e-05,4.84375,0.34375
n512,0.5454288145364256,0.3359168747144206,0.002675145171469936,328.0,2.8834348607886935e-07,5.1118640435172124e-08,6.268240898614317e-08,3.7057014756346976e-08,0.0005647385059758698,0.6158770246851397,0.30175511046265724,37.71777625863055,4.0,206.0,6.976361775662978e-05,5.125,0.0,5.41708762265003e-05,5.1875,0.0,4.276258119720421e-05,5.09375,-0.09375,1.4392191369029454e-05,4.8125,0.34375
n512,0.5561532285450079,0.3425217951005306,0.0026847269318853177,332.0,2.854706963677573e-07,5.0728082523366195e-08,6.496254549602132e-08,3.5717636741137304e-08,0.0005647123378011693,0.6158770613778869,0.3021098321085097,36.03082245884962,4.0,206.0,6.961999681575339e-05,5.125,0.0,5.295714899200554e-05,5.1875,0.0,4.344245335417985e-05,5.09375,-0.09375,1.398946763538228e-05,4.8125,0.34375
n512,0.5669162087697097,0.3491504679407882,0.002694311937780628,336.0,2.8253727571782676e-07,5.021781499898832e-08,6.71568521448404e-08,3.4417815265286935e-08,0.0005646855599280038,0.6158771003309298,0.30224462734411983,34.35589355875267,4.0,206.0,6.936381867908987e-05,5.125,0.0,5.161278966892002e-05,5.1875,0.0,4.406027645329685e-05,5.09375,-0.09375,1.3590615758698649e-05,4.8125,0.34375
n512,0.5777178159226037,0.35580293065424945,0.002704103502417712,340.0,2.7954701459343357e-07,4.960128009941875e-08,6.924921253686984e-08,3.3159475110812717e-08,0.0005646581663195496,0.6158771416461817,0.3021600848375505,32.69577646785943,4.0,206.0,6.89995257505566e-05,5.125,0.0,5.019717006582436e-05,5.15625,0.0,4.461283989785457e-05,5.09375,-0.09375,1.319807871363954e-05,4.8125,0.34375
n512,0.5885594553687796,0.3624800488024831,0.002714194704604891,344.0,2.7650573059414295e-07,4.8894373901982824e-08,7.122393302025027e-08,3.1944313065680664e-08,0.000564630147950559,0.6158771854343037,0.3018569285793873,31.053047971217193,4.0,206.0,6.853167458584023e-05,5.125,0.0,4.8854617866966876e-05,5.15625,0.0,4.50970985547869e-05,5.09375,-0.09375,1.2822538189489407e-05,4.8125,0.375
n512,0.5994410339634269,0.36918176505062655,0.0027241618985563046,348.0,2.7342148283416874e-07,4.811466221739396e-08,7.306554075783126e-08,3.0774133913083155e-08,0.0005646014988659751,0.6158772318038603,0.301336044004747,29.430500205210105,4.0,206.0,6.796505190340078e-05,5.125,0.0,4.7413579892685576e-05,5.15625,0.0,4.5510066601598134e-05,5.09375,-0.09375,1.2466109752591764e-05,4.8125,0.375
n512,0.6103634115270941,0.37590860897502515,0.002734499088538856,352.0,2.7030337802459196e-07,4.7280558304571915e-08,7.475942374633827e-08,2.9650564433959154e-08,0.0005645722107239167,0.6158772808710542,0.3005984332070843,27.830755424090853,4.0,206.0,6.730436364006774e-05,5.125,0.0,4.588390236193174e-05,5.15625,0.0,4.584898472721933e-05,5.09375,-0.09375,1.2120301837151973e-05,4.8125,0.375
n512,0.6213271986778223,0.38266095667559175,0.0027447709901449627,356.0,2.671614485849384e-07,4.641065390998743e-08,7.629188286999281e-08,2.8575191284925248e-08,0.0005645422751599177,0.615877332755122,0.2996452337809256,26.256438444411728,4.0,206.0,6.655390950327136e-05,5.125,0.0,4.427458584488342e-05,5.15625,0.0,4.611129903168245e-05,5.09375,-0.09375,1.1787048018709171e-05,4.8125,0.375
n512,0.6323323644302694,0.3894387891049937,0.0027552484882542726,360.0,2.6400612408466085e-07,4.55227964926741e-08,7.765045384766162e-08,2.7549581132669388e-08,0.0005645116865341432,0.6158773875761727,0.2984777850090598,24.710216627040833,4.0,206.0,6.571745421360414e-05,5.125,0.0,4.259380274440616e-05,5.15625,0.0,4.629468222271872e-05,5.09375,-0.09375,1.1478283444283506e-05,4.78125,0.375
n512,0.6433799381280809,0.3962427402503054,0.0027658110394003063,364.0,2.608472097285583e-07,4.463327980751942e-08,7.882429268032964e-08,2.6575110953183057e-08,0.000564480435450792,0.6158774454636277,0.2970974560326983,23.194547247182776,4.0,206.0,6.503133886016151e-05,5.09375,0.0,4.107754108961803e-05,5.125,0.0,4.639707044342434e-05,5.09375,-0.09375,1.1184605215823712e-05,4.78125,0.375
n512,0.6544695429980335,0.40307257810486835,0.002776399762768282,368.0,2.576943008576542e-07,4.375646964631556e-08,7.980416324977363e-08,2.5653192945841888e-08,0.0005644485162406858,0.6158775065438279,0.29553353958224615,21.712009496774495,4.0,206.0,6.449627747373754e-05,5.09375,0.0,3.964881101803375e-05,5.125,0.0,4.641663503343669e-05,5.09375,-0.09375,1.090510644631123e-05,4.78125,0.375
n512,0.6656022042126595,0.40992893409072334,0.0027871732480452033,372.0,2.545558437294487e-07,4.290430431278992e-08,8.05828826978495e-08,2.478502277930889e-08,0.0005644159196410258,0.6158775709548641,0.2938011892522492,20.2649080532826,4.0,206.0,6.388844103002563e-05,5.09375,0.0,3.816677693357917e-05,5.125,0.0,4.635182179068932e-05,5.09375,-0.09375,1.0640760451345841e-05,4.78125,0.375
n512,0.6767774691973713,0.4168115295206904,0.002797846208170841,376.0,2.514399526916489e-07,4.208642116463385e-08,8.115513177289055e-08,2.397182590646849e-08,0.000564382640054654,0.6158776388307662,0.291865283876564,18.855645825998856,4.0,206.0,6.320826540749119e-05,5.09375,0.0,3.666536706337098e-05,5.09375,0.0,4.620136172301937e-05,5.09375,-0.09375,1.0392150933144832e-05,4.78125,0.375
n512,0.6879961883309503,0.42372088816939485,0.0028087591672753907,380.0,2.483548027463509e-07,4.1310986608621e-08,8.151776012410433e-08,2.321464453743292e-08,0.0005643486684742458,0.6158777103176253,0.2897277267256217,17.486350169007302,4.0,206.0,6.245617106508694e-05,5.09375,0.0,3.557891889227616e-05,5.09375,0.0,4.596426426820571e-05,5.09375,-0.09375,1.0159382433868873e-05,4.78125,0.375
n512,0.6992579457962512,0.4306567539918323,0.0028194914314607854,384.0,2.4531000224305597e-07,4.0585527302643583e-08,8.166960834460071e-08,2.2514537866426853e-08,0.0005643139993317213,0.6158777855581286,0.2873907752619462,16.159186429071895,4.0,206.0,6.163270530874997e-05,5.09375,0.0,3.445032320770203e-05,5.09375,0.0,4.563984500154084e-05,5.09375,-0.09375,9.94214768859838e-06,4.78125,-0.375
n512,0.7105634085079107,0.43761953777555485,0.0028304802515901066,388.0,2.4231601373769085e-07,3.991673036357022e-08,8.161164477353212e-08,2.1872432579716775e-08,0.0005642786237813084,0.6158778647065265,0.2848565979949819,14.876059533566833,4.0,206.0,6.0738429663143924e-05,5.09375,0.0,3.3280282843883846e-05,5.09375,0.0,4.5227665587386346e-05,5.09375,0.09375,9.739719734174565e-06,4.78125,0.375
n512,0.7219121416890273,0.4446089718030282,0.002841248898463512,392.0,2.393850126526698e-07,3.931083892480659e-08,8.134689385340052e-08,2.128927104874974e-08,0.0005642425362429281,0.6158779479141333,0.2821277241585133,13.63886159685622,4.0,206.0,5.9774164879568705e-05,5.09375,0.0,3.238717197961982e-05,5.0625,0.0,4.472758137676877e-05,5.09375,0.09375,9.551055364225937e-06,4.78125,0.375
n512,0.7333047067355054,0.45162540187982614,0.0028522572967960244,396.0,2.3652954520001037e-07,3.8772753813014896e-08,8.088037978724724e-08,2.0765898939492532e-08,0.000564205728115055,0.6158780353440535,0.27932753991160186,12.449224092964284,4.0,206.0,5.874100283318594e-05,5.09375,0.0,3.168863810731892e-05,5.0625,0.0,4.4247787748927556e-05,5.0625,-0.0625,9.386169332735128e-06,4.78125,0.40625
n512,0.7447405869533936,0.4586685098421453,0.0028630413572344644,400.0,2.3376331788689647e-07,3.830646669132081e-08,8.021908135408278e-08,2.030317653438225e-08,0.0005641681941844818,0.6158781271559253,0.2763710090459107,11.308734997945765,4.0,206.0,5.81995997816462e-05,5.0625,0.0,3.0950427653775314e-05,5.0625,0.0,4.392441936321502e-05,5.0625,-0.0625,9.234665826657935e-06,4.78125,0.40625
n512,0.7562203137963378,0.465738623059738,0.002874019916697414,404.0,2.3110065600849703e-07,3.7915072755788496e-08,7.937172418837235e-08,1.990187928537322e-08,0.0005641299255139593,0.6158782235223921,0.2732327393234463,10.218709511741702,4.0,206.0,5.7609240875577856e-05,5.0625,0.0,3.0170957063924142e-05,5.0625,0.0,4.3526153322025984e-05,5.0625,0.0625,9.094269548350308e-06,4.78125,0.40625
n512,0.7677432355693836,0.4728353402295388,0.002884800310413999,408.0,2.2855714405917154e-07,3.760111954265945e-08,7.83487739952553e-08,1.956278120269633e-08,0.0005640909172382969,0.6158783246111852,0.27009226898901695,10.020022662724696,4.0,206.0,5.6953456945130275e-05,5.0625,0.0,2.955809186544478e-05,5.03125,0.0,4.305192811473269e-05,5.0625,0.0625,8.963342523589175e-06,4.78125,0.40625
n512,0.7793098808207852,0.47995898693718786,0.002895706025083604,412.0,2.261488808787741e-07,3.736652445565997e-08,7.716210888645191e-08,1.9286560852205736e-08,0.000564051160501693,0.6158784306049526,0.26682114947173124,10.565598441102765,4.0,206.0,5.6231673137512836e-05,5.0625,0.0,2.9258145401445113e-05,5.03125,0.0,4.2500826048796e-05,5.0625,-0.0625,8.840161800863567e-06,4.78125,0.40625
n512,0.7909194948946678,0.48710909847338757,0.0029064654930562564,416.0,2.2389299633295977e-07,3.72128621903561e-08,7.582504994607436e-08,1.907385806855559e-08,0.0005640106505985129,0.6158785416797139,0.26352385983745164,11.109475620377086,4.0,206.0,5.544399734107016e-05,5.0625,0.0,2.8914847017946776e-05,5.03125,0.0,4.1872201939034384e-05,5.0625,-0.0625,8.723000961790608e-06,4.78125,0.40625
n512,0.8025725741999109,0.494285980635394,0.0029172613667250336,420.0,2.21807109944697e-07,3.7141553789906335e-08,7.435191559917272e-08,1.8925195656816117e-08,0.0005639693791872617,0.6158786580280765,0.2601987324447512,11.631423062715443,4.0,206.0,5.459112760942744e-05,5.0625,0.0,2.8525182112271175e-05,5.03125,0.0,4.116558390961239e-05,5.0625,-0.0625,9.115726193465736e-06,5.375,0.125
n512,0.8142683186617365,0.5014891407468222,0.0029279843876047567,424.0,2.1990947213526947e-07,3.715380499790256e-08,7.275813328333038e-08,1.8841006113079638e-08,0.0005639273417725164,0.6158787798348945,0.2568237677405518,12.13108410434858,4.0,206.0,5.367455711664955e-05,5.0625,0.0,2.8086422231954344e-05,5.03125,0.0,4.038082967331779e-05,5.0625,-0.0625,9.623106766920635e-06,5.375,0.125
n512,0.8260071370844114,0.5087188306569861,0.002938638957242678,428.0,2.1821795407093032e-07,3.725027443476133e-08,7.105975711438766e-08,1.8821579008634372e-08,0.0005638845296245793,0.615878907302294,0.2535145417162305,12.608175046454718,4.0,206.0,5.326889146711766e-05,5.03125,0.0,2.760225806397454e-05,5.0,0.0,3.971027838072029e-05,5.03125,0.0,1.0119985694291911e-05,5.375,0.125
n512,0.8377882662076108,0.5159745803684715,0.0029493116525263832,432.0,2.1674980908596953e-07,3.743069552289759e-08,6.927360992718728e-08,1.886706106367857e-08,0.0005638409383458508,0.6158790406248952,0.2500793409055462,13.062384738344038,4.0,206.0,5.28989058153651e-05,5.03125,0.0,2.7613505752088763e-05,5.0,0.0,3.9306873130159976e-05,5.03125,0.0,1.060556098442866e-05,5.375,0.125
n512,0.849611924775954,0.5232565246830215,0.0029597985114030354,436.0,2.1552098660854176e-07,3.7693764875384924e-08,6.741679224641725e-08,1.897743536757674e-08,0.0005637965600897894,0.6158791800132208,0.24684491248083817,13.493464612325221,4.0,206.0,5.246033082626294e-05,5.03125,0.0,2.7574331543434027e-05,5.0,0.0,3.8831742402897636e-05,5.03125,0.0,1.107911485360666e-05,5.375,-0.125
n512,0.8614775355742708,0.5305643081905825,0.0029704085489719693,440.0,2.1454608014613568e-07,3.8037072062552505e-08,6.550675446383612e-08,1.915250658562656e-08,0.0005637513897314577,0.6158793256736113,0.2434772636233198,13.901160684080594,4.0,206.0,5.1952384432135044e-05,5.03125,0.0,2.7484386795340043e-05,5.0,-0.03125,3.828320966401537e-05,5.03125,0.0,1.1592402765742324e-05,5.40625,-0.125
n512,0.8733849741832137,0.53789785435177,0.0029807059363276722,444.0,2.1383791984535062e-07,3.8457083059456784e-08,6.356091248675812e-08,1.9391900947409144e-08,0.0005637054204644653,0.615879477822892,0.24020744874898786,14.285262386270837,4.0,206.0,5.137492843481276e-05,5.03125,0.0,2.736866655683734e-05,5.0,-0.0625,3.7659826878425255e-05,5.03125,0.0,1.2100172411026686e-05,5.40625,-0.125
